집계일자,출발영업소코드,도착영업소코드,출발영업소명,도착영업소명,도착지방향1종교통량,도착지방향2종교통량,도착지방향3종교통량,도착지방향4종교통량,도착지방향5종교통량,도착지방향6종교통량,도착지방향총교통량,출발지방향1종교통량,출발지방향2종교통량,출발지방향3종교통량,출발지방향4종교통량,출발지방향5종교통량,출발지방향6종교통량,출발지방향총교통량,Unnamed: 19
20220909,106,111,오산,청주,317,5,29,1,0,8,360,188,6,23,1,1,5,224,
20220909,106,113,오산,신탄진,266,3,8,2,6,10,295,135,0,0,1,9,5,150,
20220909,106,115,오산,대전,166,1,18,0,0,7,192,98,1,18,0,0,10,127,
20220909,106,212,오산,북수원,132,10,5,2,0,19,168,211,4,5,4,1,15,240,
20220909,106,229,오산,북천안,326,1,2,1,1,11,342,132,1,2,6,1,4,146,
20220909,106,253,오산,서서울,253,30,7,3,1,8,302,288,13,8,4,2,9,324,
20220909,106,254,오산,군자,193,16,10,11,1,12,243,282,8,11,14,0,18,333,
20220909,106,528,오산,기흥동탄,189,12,11,5,1,10,228,484,13,30,3,6,30,566,
20220909,106,542,오산,서안성,156,3,6,18,1,10,194,335,10,9,20,2,21,397,
20220909,106,543,오산,남안성,406,5,5,2,1,16,435,309,8,3,10,4,16,350,
20220909,106,555,오산,북진천,468,9,4,2,3,14,500,161,7,2,4,2,6,182,
20220909,106,671,오산,봉담,250,20,8,1,1,21,301,436,12,12,3,1,13,477,
20220909,107,101,안성,서울,3274,18,188,9,5,169,3663,2879,24,209,15,2,129,3258,
20220909,107,103,안성,수원신갈,604,6,23,0,4,31,668,429,2,25,1,2,20,479,
20220909,107,106,안성,오산,798,15,10,5,0,53,881,964,10,6,1,1,49,1031,
20220909,107,108,안성,천안,1176,2,19,3,3,64,1267,1163,13,20,5,2,66,1269,
20220909,107,110,안성,목천,125,1,1,0,0,4,131,112,2,1,0,0,4,119,
20220909,107,111,안성,청주,179,3,16,0,1,13,212,194,4,14,0,0,10,222,
20220909,107,113,안성,신탄진,109,0,0,1,1,3,114,115,0,0,1,0,7,123,
20220909,107,115,안성,대전,106,0,4,2,0,6,118,113,0,5,0,0,4,122,
20220909,107,212,안성,북수원,195,1,3,0,0,5,204,172,1,2,0,0,6,181,
20220909,107,229,안성,북천안,341,5,1,0,2,14,363,255,0,1,0,3,15,274,
20220909,107,253,안성,서서울,297,2,3,0,0,21,323,222,2,0,0,0,11,235,
20220909,107,254,안성,군자,98,2,0,2,0,4,106,122,1,1,1,0,6,131,
20220909,107,520,안성,평택,145,1,0,0,0,12,158,556,4,2,0,0,19,581,
20220909,107,528,안성,기흥동탄,430,6,4,0,1,33,474,407,6,4,1,3,29,450,
20220909,107,540,안성,청북,317,0,1,0,0,15,333,636,5,2,2,2,27,674,
20220909,107,541,안성,송탄,512,6,0,1,0,36,555,950,18,4,5,2,73,1052,
20220909,107,542,안성,서안성,228,6,0,3,0,17,254,365,6,1,2,0,13,387,
20220909,107,671,안성,봉담,414,3,8,0,0,23,448,256,1,6,0,0,13,276,
20220909,107,673,안성,북오산,485,6,1,2,0,47,541,345,1,1,1,0,29,377,
20220909,107,741,안성,평택고덕,109,0,0,1,1,7,118,202,0,0,0,0,16,218,
20220909,107,742,안성,남사진위,657,25,29,15,2,34,762,1220,13,31,15,1,49,1329,
20220909,108,101,천안,서울,5283,16,258,11,1,177,5746,7652,17,257,14,6,212,8158,
20220909,108,102,천안,동수원,114,0,1,0,0,10,125,232,2,0,0,0,5,239,
20220909,108,103,천안,수원신갈,782,4,27,2,0,33,848,991,4,26,1,0,26,1048,
20220909,108,106,천안,오산,656,19,13,3,3,31,725,1850,17,5,4,5,55,1936,
20220909,108,107,천안,안성,1163,13,20,5,2,66,1269,1176,2,19,3,3,64,1267,
20220909,108,108,천안,천안,161,1,3,1,0,6,172,161,1,3,1,0,6,172,
20220909,108,110,천안,목천,879,5,19,3,4,18,928,358,6,25,10,7,13,419,
20220909,108,111,천안,청주,653,7,35,2,11,22,730,506,3,33,4,8,15,569,
20220909,108,113,천안,신탄진,387,3,8,0,5,18,421,257,4,1,1,0,14,277,
20220909,108,115,천안,대전,316,1,34,0,0,17,368,327,0,38,0,1,14,380,
20220909,108,212,천안,북수원,231,0,0,1,0,8,240,272,0,0,0,0,7,279,
20220909,108,229,천안,북천안,1597,24,45,8,5,68,1747,2206,25,41,9,7,96,2384,
20220909,108,253,천안,서서울,462,2,1,1,0,18,484,610,1,2,0,0,19,632,
20220909,108,254,천안,군자,181,3,2,1,1,13,201,250,1,8,0,1,12,272,
20220909,108,520,천안,평택,108,0,2,0,0,1,111,710,0,1,2,0,26,739,
20220909,108,528,천안,기흥동탄,396,8,5,1,7,24,441,539,9,13,1,5,21,588,
20220909,108,540,천안,청북,150,1,1,0,1,7,160,479,1,3,1,0,18,502,
20220909,108,541,천안,송탄,362,18,4,2,1,22,409,919,21,6,3,1,34,984,
20220909,108,542,천안,서안성,533,8,34,9,10,23,617,1037,6,27,16,7,33,1126,
20220909,108,601,천안,남천안,1401,3,7,3,10,45,1469,132,6,5,1,3,4,151,
20220909,108,671,천안,봉담,408,0,22,0,0,22,452,353,1,17,1,0,19,391,
20220909,108,673,천안,북오산,401,3,0,0,0,23,427,411,2,1,0,1,17,432,
20220909,108,733,천안,옥산,218,2,0,1,0,7,228,141,1,0,0,0,3,145,
20220909,108,742,천안,남사진위,431,11,7,11,3,21,484,2483,19,10,15,2,62,2591,
20220909,109,114,계룡,남대전,97,0,0,2,0,4,103,143,2,2,3,0,7,157,
20220909,109,119,계룡,판암,157,2,3,0,0,5,167,327,2,2,0,0,13,344,
20220909,109,151,계룡,북대전,133,0,3,5,8,7,156,144,0,0,0,3,4,151,
20220909,109,152,계룡,유성,238,7,6,4,1,20,276,322,7,7,0,2,14,352,
20220909,109,154,계룡,안영,110,4,4,1,0,10,129,222,1,1,1,1,11,237,
20220909,109,155,계룡,논산,219,2,3,10,2,11,247,136,4,3,0,1,6,150,
20220909,110,101,목천,서울,359,4,7,47,9,16,442,859,4,9,4,2,25,903,
20220909,110,103,목천,수원신갈,107,1,0,5,2,1,116,119,1,1,0,1,2,124,
20220909,110,107,목천,안성,112,2,1,0,0,4,119,125,1,1,0,0,4,131,
20220909,110,108,목천,천안,358,6,25,10,7,13,419,879,5,19,3,4,18,928,
20220909,110,111,목천,청주,119,2,1,1,2,4,129,276,6,1,4,5,15,307,
20220909,110,113,목천,신탄진,95,2,1,4,1,4,107,189,3,2,9,6,12,221,
20220909,110,115,목천,대전,90,2,6,0,0,7,105,250,2,10,0,0,13,275,
20220909,110,229,목천,북천안,143,5,2,7,4,6,167,277,2,3,9,1,9,301,
20220909,111,101,청주,서울,774,3,303,3,2,36,1121,904,5,416,8,2,29,1364,
20220909,111,103,청주,수원신갈,223,0,15,0,5,11,254,182,0,14,0,0,5,201,
20220909,111,106,청주,오산,188,6,23,1,1,5,224,317,5,29,1,0,8,360,
20220909,111,107,청주,안성,194,4,14,0,0,10,222,179,3,16,0,1,13,212,
20220909,111,108,청주,천안,506,3,33,4,8,15,569,653,7,35,2,11,22,730,
20220909,111,110,청주,목천,276,6,1,4,5,15,307,119,2,1,1,2,4,129,
20220909,111,113,청주,신탄진,620,7,4,2,3,14,650,238,2,2,2,3,7,254,
20220909,111,115,청주,대전,446,2,5,0,1,28,482,266,2,13,0,1,11,293,
20220909,111,212,청주,북수원,110,0,6,0,0,4,120,101,0,8,0,1,6,116,
20220909,111,229,청주,북천안,148,8,2,5,1,6,170,236,2,4,4,0,10,256,
20220909,111,253,청주,서서울,226,0,2,2,1,11,242,170,0,2,3,0,4,179,
20220909,111,254,청주,군자,99,0,1,0,1,3,104,115,2,12,0,0,5,134,
20220909,111,528,청주,기흥동탄,130,0,1,0,1,6,138,122,0,0,0,0,5,127,
20220909,111,540,청주,청북,110,1,2,1,0,1,115,124,2,1,0,0,6,133,
20220909,111,671,청주,봉담,219,0,12,0,0,15,246,138,0,10,0,1,4,153,
20220909,111,673,청주,북오산,141,1,0,0,0,4,146,101,0,2,0,0,5,108,
20220909,111,742,청주,남사진위,115,1,7,3,0,2,128,189,1,3,4,2,6,205,
20220909,112,113,남청주,신탄진,575,19,5,3,4,16,622,236,18,5,2,3,10,274,
20220909,112,115,남청주,대전,660,24,43,0,0,27,754,762,39,40,1,0,44,886,
20220909,112,116,남청주,옥천,357,4,4,2,0,12,379,270,4,5,2,1,9,291,
20220909,112,119,남청주,판암,139,1,0,0,0,11,151,238,8,2,0,0,12,260,
20220909,112,151,남청주,북대전,189,8,11,3,1,10,222,162,8,3,1,0,12,186,
20220909,112,152,남청주,유성,244,6,25,2,0,9,286,311,10,27,0,0,12,360,
20220909,112,153,남청주,서대전,107,4,1,0,0,9,121,222,9,2,1,0,8,242,
20220909,112,167,남청주,광주,237,1,0,2,3,5,248,98,1,2,6,3,3,113,
20220909,112,190,남청주,동서울,406,0,0,1,4,12,423,553,1,1,1,0,17,573,
20220909,112,196,남청주,진천,132,5,0,8,7,6,158,549,11,4,3,5,17,589,
20220909,112,197,남청주,증평,153,6,1,1,3,4,168,304,2,0,1,6,9,322,
20220909,112,198,남청주,서청주,113,13,0,2,2,6,136,427,10,2,1,5,22,467,
20220909,112,199,남청주,오창,139,6,1,8,4,5,163,451,1,2,4,4,12,474,
20220909,112,533,남청주,보은,120,4,0,0,0,9,133,131,4,2,2,0,9,148,
20220909,113,101,신탄진,서울,788,3,5,0,3,26,825,986,1,21,2,0,31,1041,
20220909,113,103,신탄진,수원신갈,218,2,0,2,2,5,229,215,1,1,1,1,6,225,
20220909,113,106,신탄진,오산,135,0,0,1,9,5,150,266,3,8,2,6,10,295,
20220909,113,107,신탄진,안성,115,0,0,1,0,7,123,109,0,0,1,1,3,114,
20220909,113,108,신탄진,천안,257,4,1,1,0,14,277,387,3,8,0,5,18,421,
20220909,113,110,신탄진,목천,189,3,2,9,6,12,221,95,2,1,4,1,4,107,
20220909,113,111,신탄진,청주,238,2,2,2,3,7,254,620,7,4,2,3,14,650,
20220909,113,112,신탄진,남청주,236,18,5,2,3,10,274,575,19,5,3,4,16,622,
20220909,113,115,신탄진,대전,374,3,2,0,1,35,415,650,4,2,0,1,48,705,
20220909,113,116,신탄진,옥천,221,2,1,1,1,18,244,252,5,2,1,4,20,284,
20220909,113,119,신탄진,판암,128,0,0,1,0,14,143,386,2,1,0,1,19,409,
20220909,113,151,신탄진,북대전,106,0,2,0,0,5,113,197,1,2,1,6,8,215,
20220909,113,152,신탄진,유성,204,2,2,0,0,10,218,269,1,0,0,0,16,286,
20220909,113,153,신탄진,서대전,117,0,0,1,0,6,124,222,3,0,1,0,16,242,
20220909,113,190,신탄진,동서울,945,3,0,2,1,42,993,1064,1,0,1,1,23,1090,
20220909,113,196,신탄진,진천,296,10,5,10,5,12,338,340,3,2,5,7,10,367,
20220909,113,197,신탄진,증평,382,4,1,4,16,14,421,262,0,1,2,13,9,287,
20220909,113,198,신탄진,서청주,639,4,4,7,9,27,690,890,6,4,5,4,33,942,
20220909,113,199,신탄진,오창,580,5,1,4,26,16,632,597,1,1,3,14,25,641,
20220909,113,253,신탄진,서서울,173,0,0,0,0,7,180,180,0,0,0,2,6,188,
20220909,113,297,신탄진,동충주,196,0,0,2,2,3,203,108,0,0,0,3,1,112,
20220909,114,109,남대전,계룡,143,2,2,3,0,7,157,97,0,0,2,0,4,103,
20220909,114,115,남대전,대전,314,0,0,3,0,16,333,305,3,3,0,0,6,317,
20220909,114,119,남대전,판암,92,0,1,0,0,8,101,513,2,3,0,0,23,541,
20220909,114,151,남대전,북대전,138,0,1,1,1,8,149,123,0,0,0,0,5,128,
20220909,114,152,남대전,유성,532,2,1,0,0,32,567,742,2,2,1,0,27,774,
20220909,114,153,남대전,서대전,1271,9,10,4,0,77,1371,1750,3,4,3,1,69,1830,
20220909,114,154,남대전,안영,610,5,11,0,0,38,664,688,0,8,0,0,38,734,
20220909,114,164,남대전,무주,425,3,0,0,0,22,450,282,0,1,0,0,15,298,
20220909,114,200,남대전,금산,298,2,3,1,1,19,324,275,2,4,0,0,8,289,
20220909,114,579,남대전,남세종,185,1,1,0,0,10,197,307,2,1,1,0,19,330,
20220909,115,101,대전,서울,593,4,159,0,0,26,782,832,6,155,1,0,28,1022,
20220909,115,103,대전,수원신갈,176,3,11,0,0,3,193,163,0,13,0,0,5,181,
20220909,115,106,대전,오산,98,1,18,0,0,10,127,166,1,18,0,0,7,192,
20220909,115,107,대전,안성,113,0,5,0,0,4,122,106,0,4,2,0,6,118,
20220909,115,108,대전,천안,327,0,38,0,1,14,380,316,1,34,0,0,17,368,
20220909,115,110,대전,목천,250,2,10,0,0,13,275,90,2,6,0,0,7,105,
20220909,115,111,대전,청주,266,2,13,0,1,11,293,446,2,5,0,1,28,482,
20220909,115,112,대전,남청주,762,39,40,1,0,44,886,660,24,43,0,0,27,754,
20220909,115,113,대전,신탄진,650,4,2,0,1,48,705,374,3,2,0,1,35,415,
20220909,115,114,대전,남대전,305,3,3,0,0,6,317,314,0,0,3,0,16,333,
20220909,115,115,대전,대전,130,0,0,1,0,5,136,130,0,0,1,0,5,136,
20220909,115,116,대전,옥천,2215,15,8,1,2,90,2331,1875,9,12,0,0,85,1981,
20220909,115,117,대전,금강,195,0,0,0,0,13,208,109,0,0,0,0,9,118,
20220909,115,118,대전,영동,467,1,3,0,0,21,492,354,2,0,0,0,15,371,
20220909,115,120,대전,황간,360,0,0,0,0,11,371,239,0,1,0,0,5,245,
20220909,115,122,대전,김천,344,0,0,2,0,11,357,154,0,0,0,0,3,157,
20220909,115,123,대전,구미,208,1,0,0,0,13,222,209,0,0,0,0,5,214,
20220909,115,127,대전,서대구,362,2,11,1,0,20,396,156,0,9,1,0,2,168,
20220909,115,129,대전,북대구,379,2,1,0,1,7,390,157,0,5,0,0,4,166,
20220909,115,135,대전,경주,193,0,1,0,0,7,201,121,0,3,1,0,4,129,
20220909,115,151,대전,북대전,443,2,2,0,5,33,485,340,4,0,0,7,30,381,
20220909,115,152,대전,유성,263,2,3,0,0,11,279,249,1,7,0,0,10,267,
20220909,115,153,대전,서대전,460,2,1,0,0,24,487,594,2,0,0,0,42,638,
20220909,115,154,대전,안영,196,0,5,0,0,14,215,225,1,2,0,0,12,240,
20220909,115,155,대전,논산,165,2,2,1,0,5,175,109,1,3,0,0,6,119,
20220909,115,164,대전,무주,401,1,14,0,0,21,437,223,0,16,0,0,17,256,
20220909,115,190,대전,동서울,732,0,5,0,0,28,765,817,0,2,0,0,30,849,
20220909,115,196,대전,진천,218,10,12,0,0,14,254,105,4,6,1,0,8,124,
20220909,115,197,대전,증평,351,0,9,1,0,13,374,131,0,5,0,0,7,143,
20220909,115,198,대전,서청주,552,5,2,2,1,32,594,378,4,0,0,0,20,402,
20220909,115,199,대전,오창,405,0,11,0,0,22,438,304,1,4,0,0,12,321,
20220909,115,200,대전,금산,284,0,4,0,0,16,304,344,0,3,1,0,17,365,
20220909,115,204,대전,추부,410,5,1,1,0,25,442,430,2,0,0,0,31,463,
20220909,115,229,대전,북천안,91,1,6,0,0,3,101,97,0,3,0,0,2,102,
20220909,115,239,대전,칠원,247,0,13,0,0,5,265,169,0,12,0,0,5,186,
20220909,115,253,대전,서서울,178,0,0,0,1,5,184,200,0,0,0,0,4,204,
20220909,115,298,대전,서산,264,0,22,0,0,12,298,175,1,20,0,0,10,206,
20220909,115,527,대전,포항,187,2,6,0,0,9,204,120,1,5,0,0,10,136,
20220909,115,573,대전,예산수덕사,428,2,0,0,0,21,451,240,0,0,0,0,11,251,
20220909,115,578,대전,서세종,354,20,6,0,0,15,395,200,9,4,0,0,11,224,
20220909,115,579,대전,남세종,504,3,8,0,0,36,551,480,6,11,0,0,20,517,
20220909,115,595,대전,서공주,340,0,4,0,0,21,365,158,2,5,0,0,14,179,
20220909,115,641,대전,울산,123,0,0,0,0,6,129,121,0,1,0,1,2,125,
20220909,115,671,대전,봉담,116,0,14,0,0,5,135,111,0,12,0,0,2,125,
20220909,116,112,옥천,남청주,270,4,5,2,1,9,291,357,4,4,2,0,12,379,
20220909,116,113,옥천,신탄진,252,5,2,1,4,20,284,221,2,1,1,1,18,244,
20220909,116,115,옥천,대전,1875,9,12,0,0,85,1981,2215,15,8,1,2,90,2331,
20220909,116,119,옥천,판암,418,1,0,1,1,17,438,858,4,0,0,0,32,894,
20220909,116,151,옥천,북대전,380,2,0,1,2,27,412,466,1,2,0,0,24,493,
20220909,116,152,옥천,유성,295,2,0,0,0,14,311,428,3,1,0,0,15,447,
20220909,116,153,옥천,서대전,473,3,1,0,5,20,502,997,2,3,0,0,43,1045,
20220909,116,154,옥천,안영,290,3,0,0,0,15,308,442,2,0,1,0,18,463,
20220909,116,190,옥천,동서울,96,0,0,2,1,2,101,327,0,0,0,0,8,335,
20220909,116,198,옥천,서청주,133,0,0,1,0,6,140,190,0,1,1,0,14,206,
20220909,116,579,옥천,남세종,256,2,1,0,0,23,282,529,1,0,0,0,19,549,
20220909,117,115,금강,대전,109,0,0,0,0,9,118,195,0,0,0,0,13,208,
20220909,117,117,금강,금강,220,1,0,0,1,16,238,220,1,0,0,1,16,238,
20220909,118,115,영동,대전,354,2,0,0,0,15,371,467,1,3,0,0,21,492,
20220909,118,119,영동,판암,132,0,0,0,0,3,135,197,3,1,0,0,8,209,
20220909,119,101,판암,서울,112,0,0,0,0,2,114,106,0,3,0,0,3,112,
20220909,119,109,판암,계룡,327,2,2,0,0,13,344,157,2,3,0,0,5,167,
20220909,119,112,판암,남청주,238,8,2,0,0,12,260,139,1,0,0,0,11,151,
20220909,119,113,판암,신탄진,386,2,1,0,1,19,409,128,0,0,1,0,14,143,
20220909,119,114,판암,남대전,513,2,3,0,0,23,541,92,0,1,0,0,8,101,
20220909,119,116,판암,옥천,858,4,0,0,0,32,894,418,1,0,1,1,17,438,
20220909,119,118,판암,영동,197,3,1,0,0,8,209,132,0,0,0,0,3,135,
20220909,119,120,판암,황간,178,0,0,0,0,7,185,110,0,0,0,0,4,114,
20220909,119,151,판암,북대전,362,0,0,0,3,21,386,160,0,0,0,0,9,169,
20220909,119,152,판암,유성,364,0,0,0,0,19,383,317,1,2,0,0,21,341,
20220909,119,153,판암,서대전,1726,2,5,0,3,105,1841,1867,4,4,0,0,98,1973,
20220909,119,154,판암,안영,624,2,4,0,0,28,658,529,4,4,0,0,26,563,
20220909,119,155,판암,논산,245,0,2,0,0,8,255,213,2,3,0,0,7,225,
20220909,119,164,판암,무주,412,1,0,0,0,12,425,156,0,1,0,0,6,163,
20220909,119,167,판암,광주,173,3,0,0,0,2,178,98,0,1,0,0,2,101,
20220909,119,190,판암,동서울,140,0,0,0,0,7,147,133,1,0,0,0,4,138,
20220909,119,200,판암,금산,403,0,2,0,0,11,416,239,0,3,0,0,9,251,
20220909,119,204,판암,추부,422,1,2,0,0,23,448,187,2,1,0,0,8,198,
20220909,119,579,판암,남세종,349,3,0,0,0,6,358,200,3,2,0,0,7,212,
20220909,120,115,황간,대전,239,0,1,0,0,5,245,360,0,0,0,0,11,371,
20220909,120,119,황간,판암,110,0,0,0,0,4,114,178,0,0,0,0,7,185,
20220909,120,122,황간,김천,213,0,4,1,0,5,223,198,1,2,0,1,8,210,
20220909,120,123,황간,구미,191,0,3,0,1,1,196,412,0,3,0,0,17,432,
20220909,120,127,황간,서대구,125,1,1,0,0,6,133,154,0,0,0,0,3,157,
20220909,120,129,황간,북대구,123,0,0,1,0,0,124,127,0,0,0,0,5,132,
20220909,120,130,황간,동김천,110,0,1,0,0,6,117,137,0,3,1,0,3,144,
20220909,120,723,황간,북구미,102,0,0,0,0,3,105,149,0,0,0,0,6,155,
20220909,121,121,추풍령,추풍령,104,0,1,0,0,17,122,104,0,1,0,0,17,122,
20220909,121,122,추풍령,김천,147,3,0,2,1,5,158,157,0,0,1,0,4,162,
20220909,121,123,추풍령,구미,95,0,0,0,0,6,101,145,1,0,0,0,9,155,
20220909,121,130,추풍령,동김천,101,0,1,0,0,0,102,119,0,0,0,0,1,120,
20220909,122,115,김천,대전,154,0,0,0,0,3,157,344,0,0,2,0,11,357,
20220909,122,120,김천,황간,198,1,2,0,1,8,210,213,0,4,1,0,5,223,
20220909,122,121,김천,추풍령,157,0,0,1,0,4,162,147,3,0,2,1,5,158,
20220909,122,123,김천,구미,683,2,3,0,4,32,724,733,3,4,5,3,40,788,
20220909,122,125,김천,남구미,118,8,1,3,1,3,134,200,6,1,1,1,15,224,
20220909,122,127,김천,서대구,292,4,1,0,0,14,311,397,2,1,1,0,15,416,
20220909,122,129,김천,북대구,304,1,1,0,0,10,316,388,1,0,1,0,13,403,
20220909,122,130,김천,동김천,352,0,1,1,1,21,376,312,1,1,0,0,15,329,
20220909,122,723,김천,북구미,407,3,0,0,0,17,427,424,2,0,0,0,18,444,
20220909,123,101,구미,서울,64,0,50,0,0,2,116,84,0,86,0,0,5,175,
20220909,123,115,구미,대전,209,0,0,0,0,5,214,208,1,0,0,0,13,222,
20220909,123,120,구미,황간,412,0,3,0,0,17,432,191,0,3,0,1,1,196,
20220909,123,121,구미,추풍령,145,1,0,0,0,9,155,95,0,0,0,0,6,101,
20220909,123,122,구미,김천,733,3,4,5,3,40,788,683,2,3,0,4,32,724,
20220909,123,125,구미,남구미,311,7,0,1,0,13,332,259,12,2,0,1,11,285,
20220909,123,126,구미,왜관,428,15,2,1,1,14,461,393,14,3,1,1,25,437,
20220909,123,127,구미,서대구,1773,8,8,3,1,91,1884,1881,11,19,2,2,89,2004,
20220909,123,129,구미,북대구,1663,6,48,0,1,61,1779,1816,2,58,1,0,72,1949,
20220909,123,130,구미,동김천,1319,3,5,9,7,56,1399,981,4,8,6,4,43,1046,
20220909,123,131,구미,경산,160,0,4,0,1,11,176,244,6,8,5,6,13,282,
20220909,123,135,구미,경주,218,0,0,0,1,6,225,168,0,2,0,3,14,187,
20220909,123,190,구미,동서울,202,0,12,5,1,7,227,136,0,3,0,1,4,144,
20220909,123,201,구미,칠곡,131,1,1,0,0,5,138,181,0,1,0,0,11,193,
20220909,123,230,구미,팔공산,232,0,0,0,0,11,243,203,0,1,0,0,13,217,
20220909,123,231,구미,화원옥포,102,1,0,0,1,2,106,103,1,0,1,0,0,105,
20220909,123,239,구미,칠원,229,1,1,1,0,7,239,179,0,2,3,0,3,187,
20220909,123,527,구미,포항,242,0,1,0,1,9,253,223,0,1,1,1,7,233,
20220909,123,621,구미,동대구,257,1,3,2,5,12,280,288,1,1,1,4,9,304,
20220909,123,641,구미,울산,115,0,2,2,1,6,126,131,0,3,1,4,6,145,
20220909,123,723,구미,북구미,146,3,0,0,0,10,159,153,3,1,0,0,12,169,
20220909,123,730,구미,유천,155,0,0,0,0,6,161,157,0,0,0,0,8,165,
20220909,123,772,구미,북달성,402,1,9,3,0,18,433,449,1,8,5,2,17,482,
20220909,123,773,구미,북다사,113,2,0,0,0,6,121,143,0,0,0,0,7,150,
20220909,123,774,구미,남칠곡,396,2,2,1,2,6,409,448,2,3,0,5,18,476,
20220909,124,127,상주,서대구,123,0,2,0,0,5,130,243,3,2,0,0,6,254,
20220909,124,129,상주,북대구,114,1,1,0,0,3,119,181,0,1,0,0,10,192,
20220909,125,122,남구미,김천,200,6,1,1,1,15,224,118,8,1,3,1,3,134,
20220909,125,123,남구미,구미,259,12,2,0,1,11,285,311,7,0,1,0,13,332,
20220909,125,126,남구미,왜관,188,8,2,4,4,18,224,169,13,2,5,2,8,199,
20220909,125,127,남구미,서대구,1714,9,30,6,5,83,1847,1525,9,28,6,6,94,1668,
20220909,125,129,남구미,북대구,1379,5,8,2,1,63,1458,1340,5,12,3,0,62,1422,
20220909,125,130,남구미,동김천,284,12,2,8,5,13,324,146,5,1,4,0,3,159,
20220909,125,131,남구미,경산,215,4,5,1,2,8,235,223,7,11,3,6,13,263,
20220909,125,135,남구미,경주,212,3,9,1,0,9,234,101,0,12,0,4,8,125,
20220909,125,230,남구미,팔공산,224,3,3,1,0,15,246,173,1,4,0,0,13,191,
20220909,125,239,남구미,칠원,237,2,8,0,0,12,259,132,0,6,0,1,8,147,
20220909,125,527,남구미,포항,251,0,2,1,0,19,273,163,0,0,0,1,7,171,
20220909,125,621,남구미,동대구,228,1,1,1,6,13,250,171,1,3,1,7,13,196,
20220909,125,641,남구미,울산,126,0,4,2,32,5,169,66,0,4,2,38,2,112,
20220909,125,723,남구미,북구미,226,5,0,0,0,11,242,242,5,0,0,0,10,257,
20220909,125,772,남구미,북달성,330,3,7,1,1,21,363,273,4,10,5,1,20,313,
20220909,125,774,남구미,남칠곡,282,3,2,0,5,14,306,323,3,1,1,5,17,350,
20220909,126,123,왜관,구미,393,14,3,1,1,25,437,428,15,2,1,1,14,461,
20220909,126,125,왜관,남구미,169,13,2,5,2,8,199,188,8,2,4,4,18,224,
20220909,126,127,왜관,서대구,2196,50,6,2,3,103,2360,2361,39,20,7,2,105,2534,
20220909,126,129,왜관,북대구,2599,30,13,6,2,90,2740,3061,31,18,4,1,121,3236,
20220909,126,131,왜관,경산,222,6,5,1,2,17,253,365,18,13,9,10,18,433,
20220909,126,132,왜관,영천,120,2,1,3,2,1,129,132,1,1,2,1,4,141,
20220909,126,135,왜관,경주,169,3,4,0,2,4,182,189,6,0,0,0,8,203,
20220909,126,527,왜관,포항,227,13,1,1,3,11,256,320,7,3,2,5,10,347,
20220909,126,621,왜관,동대구,365,7,2,2,1,17,394,447,13,1,1,2,20,484,
20220909,126,730,왜관,유천,186,5,0,0,0,1,192,166,2,0,0,0,4,172,
20220909,126,772,왜관,북달성,427,19,4,8,3,30,491,452,13,9,6,2,29,511,
20220909,126,773,왜관,북다사,132,5,1,0,0,2,140,163,2,1,1,0,4,171,
20220909,126,774,왜관,남칠곡,500,7,3,2,2,16,530,658,8,4,2,1,33,706,
20220909,127,101,서대구,서울,188,0,62,0,0,3,253,440,0,240,0,0,16,696,
20220909,127,115,서대구,대전,156,0,9,1,0,2,168,362,2,11,1,0,20,396,
20220909,127,120,서대구,황간,154,0,0,0,0,3,157,125,1,1,0,0,6,133,
20220909,127,122,서대구,김천,397,2,1,1,0,15,416,292,4,1,0,0,14,311,
20220909,127,123,서대구,구미,1881,11,19,2,2,89,2004,1773,8,8,3,1,91,1884,
20220909,127,124,서대구,상주,243,3,2,0,0,6,254,123,0,2,0,0,5,130,
20220909,127,125,서대구,남구미,1525,9,28,6,6,94,1668,1714,9,30,6,5,83,1847,
20220909,127,126,서대구,왜관,2361,39,20,7,2,105,2534,2196,50,6,2,3,103,2360,
20220909,127,129,서대구,북대구,939,7,4,2,2,28,982,180,3,1,1,0,6,191,
20220909,127,130,서대구,동김천,783,5,17,3,6,28,842,454,3,14,1,4,12,488,
20220909,127,131,서대구,경산,987,15,4,8,5,74,1093,1097,28,9,8,6,55,1203,
20220909,127,132,서대구,영천,784,4,3,2,0,30,823,429,4,0,3,1,20,457,
20220909,127,133,서대구,건천,265,1,1,1,1,10,279,114,1,0,1,1,6,123,
20220909,127,134,서대구,선산,309,1,0,1,0,8,319,123,1,0,1,0,7,132,
20220909,127,135,서대구,경주,852,6,19,4,1,28,910,664,2,15,6,1,25,713,
20220909,127,190,서대구,동서울,406,2,9,1,0,12,430,633,0,4,3,0,12,652,
20220909,127,201,서대구,칠곡,2710,9,13,1,3,116,2852,921,5,4,0,0,36,966,
20220909,127,202,서대구,다부,305,0,1,3,2,8,319,474,4,1,3,2,9,493,
20220909,127,203,서대구,가산,1707,11,18,0,1,63,1800,2660,14,19,6,4,84,2787,
20220909,127,205,서대구,군위,664,3,1,0,0,24,692,734,3,3,0,1,25,766,
20220909,127,206,서대구,의성,1113,2,7,0,0,42,1164,666,4,2,0,0,23,695,
20220909,127,207,서대구,남안동,769,3,1,3,0,32,808,568,4,2,1,1,17,593,
