집계일자,출발영업소코드,도착영업소코드,출발영업소명,도착영업소명,도착지방향1종교통량,도착지방향2종교통량,도착지방향3종교통량,도착지방향4종교통량,도착지방향5종교통량,도착지방향6종교통량,도착지방향총교통량,출발지방향1종교통량,출발지방향2종교통량,출발지방향3종교통량,출발지방향4종교통량,출발지방향5종교통량,출발지방향6종교통량,출발지방향총교통량,Unnamed: 19
20221001,101,102,서울,동수원,4012,41,211,11,10,210,4495,4016,33,310,14,12,204,4589,
20221001,101,103,서울,수원신갈,14521,395,1010,302,79,614,16921,13576,458,1005,271,84,594,15988,
20221001,101,105,서울,기흥,6395,55,150,56,29,238,6923,5360,69,169,87,29,196,5910,
20221001,101,106,서울,오산,4780,194,322,102,42,223,5663,5307,298,338,114,54,267,6378,
20221001,101,107,서울,안성,3187,48,279,25,5,166,3710,3597,38,278,29,26,187,4155,
20221001,101,108,서울,천안,5692,49,363,29,12,222,6367,5230,35,336,20,14,209,5844,
20221001,101,111,서울,청주,807,11,381,15,8,31,1253,895,6,313,15,6,39,1274,
20221001,101,171,서울,마성,3379,56,108,59,5,140,3747,2914,18,91,50,8,137,3218,
20221001,101,172,서울,용인,2149,52,67,20,7,103,2398,2885,84,70,36,19,169,3263,
20221001,101,173,서울,양지,2212,98,106,42,41,68,2567,4342,268,108,91,64,143,5016,
20221001,101,528,서울,기흥동탄,7286,42,476,112,14,332,8262,6588,36,462,106,10,251,7453,
20221001,101,542,서울,서안성,902,16,73,59,16,37,1103,2290,35,65,129,29,128,2676,
20221001,101,543,서울,남안성,1003,47,32,48,32,36,1198,1229,68,46,65,46,55,1509,
20221001,101,673,서울,북오산,1682,31,97,19,11,94,1934,1726,30,94,20,13,104,1987,
20221001,101,677,서울,북평택,3363,32,116,43,60,116,3730,2267,27,148,35,75,117,2669,
20221001,102,101,동수원,서울,4016,33,310,14,12,204,4589,4012,41,211,11,10,210,4495,
20221001,102,212,동수원,북수원,3266,16,148,3,11,189,3633,3990,24,160,10,8,205,4397,
20221001,102,214,동수원,동군포,1441,18,9,6,2,67,1543,1344,17,14,3,4,63,1445,
20221001,102,215,동수원,군포,1158,14,5,1,7,72,1257,1744,10,11,1,10,98,1874,
20221001,102,253,동수원,서서울,5595,51,36,12,9,296,5999,5639,40,33,13,14,295,6034,
20221001,102,254,동수원,군자,4579,36,38,14,19,211,4897,5350,44,51,35,24,234,5738,
20221001,102,255,동수원,서안산,1280,20,10,3,5,65,1383,1406,24,15,13,4,85,1547,
20221001,103,101,수원신갈,서울,13576,458,1005,271,84,594,15988,14521,395,1010,302,79,614,16921,
20221001,103,105,수원신갈,기흥,2074,17,14,6,12,116,2239,2493,19,3,4,12,98,2629,
20221001,103,108,수원신갈,천안,977,8,34,1,2,37,1059,1087,7,31,2,2,57,1186,
20221001,103,253,수원신갈,서서울,2342,87,62,43,13,125,2672,2570,83,46,40,22,147,2908,
20221001,103,254,수원신갈,군자,2079,74,49,51,34,95,2382,2433,69,48,83,59,115,2807,
20221001,103,528,수원신갈,기흥동탄,1467,5,15,1,3,82,1573,1642,10,9,0,2,86,1749,
20221001,105,101,기흥,서울,5360,69,169,87,29,196,5910,6395,55,150,56,29,238,6923,
20221001,105,103,기흥,수원신갈,2493,19,3,4,12,98,2629,2074,17,14,6,12,116,2239,
20221001,106,101,오산,서울,5307,298,338,114,54,267,6378,4780,194,322,102,42,223,5663,
20221001,106,107,오산,안성,1368,17,15,10,3,100,1513,952,23,12,6,10,66,1069,
20221001,107,101,안성,서울,3597,38,278,29,26,187,4155,3187,48,279,25,5,166,3710,
20221001,107,106,안성,오산,952,23,12,6,10,66,1069,1368,17,15,10,3,100,1513,
20221001,107,108,안성,천안,1776,15,27,5,5,110,1938,1830,20,34,8,2,120,2014,
20221001,107,742,안성,남사진위,1046,28,33,21,7,71,1206,1465,19,33,22,19,78,1636,
20221001,108,101,천안,서울,5230,35,336,20,14,209,5844,5692,49,363,29,12,222,6367,
20221001,108,103,천안,수원신갈,1087,7,31,2,2,57,1186,977,8,34,1,2,37,1059,
20221001,108,107,천안,안성,1830,20,34,8,2,120,2014,1776,15,27,5,5,110,1938,
20221001,108,229,천안,북천안,2308,34,65,23,9,80,2519,2282,52,85,39,30,97,2585,
20221001,108,742,천안,남사진위,994,18,20,10,5,39,1086,2121,21,23,20,4,73,2262,
20221001,111,101,청주,서울,895,6,313,15,6,39,1274,807,11,381,15,8,31,1253,
20221001,112,115,남청주,대전,1270,65,57,5,17,77,1491,1153,72,56,7,4,82,1374,
20221001,114,153,남대전,서대전,1650,26,30,26,6,98,1836,1414,27,42,29,10,82,1604,
20221001,115,112,대전,남청주,1153,72,56,7,4,82,1374,1270,65,57,5,17,77,1491,
20221001,115,116,대전,옥천,2217,76,28,11,10,168,2510,2231,39,37,17,13,154,2491,
20221001,116,115,옥천,대전,2231,39,37,17,13,154,2491,2217,76,28,11,10,168,2510,
20221001,119,153,판암,서대전,1906,19,9,6,77,149,2166,1904,17,17,5,64,144,2151,
20221001,123,127,구미,서대구,1985,20,24,14,4,117,2164,2055,22,26,10,1,116,2230,
20221001,123,129,구미,북대구,2062,10,60,4,3,83,2222,2191,12,55,3,2,96,2359,
20221001,125,127,남구미,서대구,1861,21,40,19,6,108,2055,1928,26,50,19,6,117,2146,
20221001,125,129,남구미,북대구,1645,16,21,9,6,97,1794,1888,9,26,5,5,107,2040,
20221001,126,127,왜관,서대구,2213,78,54,21,48,115,2529,2539,88,55,31,37,119,2869,
20221001,126,129,왜관,북대구,2707,62,37,10,60,138,3014,3270,64,41,13,77,144,3609,
20221001,127,123,서대구,구미,2055,22,26,10,1,116,2230,1985,20,24,14,4,117,2164,
20221001,127,125,서대구,남구미,1928,26,50,19,6,117,2146,1861,21,40,19,6,108,2055,
20221001,127,126,서대구,왜관,2539,88,55,31,37,119,2869,2213,78,54,21,48,115,2529,
20221001,127,131,서대구,경산,2188,91,65,51,42,100,2537,1424,80,54,25,34,86,1703,
20221001,127,203,서대구,가산,2132,21,37,15,25,76,2306,2206,33,34,32,15,93,2413,
20221001,127,527,서대구,포항,2262,24,31,15,36,104,2472,1374,22,23,7,34,66,1526,
20221001,127,621,서대구,동대구,1484,41,66,20,31,81,1723,1030,29,18,14,29,49,1169,
20221001,129,123,북대구,구미,2191,12,55,3,2,96,2359,2062,10,60,4,3,83,2222,
20221001,129,125,북대구,남구미,1888,9,26,5,5,107,2040,1645,16,21,9,6,97,1794,
20221001,129,126,북대구,왜관,3270,64,41,13,77,144,3609,2707,62,37,10,60,138,3014,
20221001,129,131,북대구,경산,1860,63,41,28,25,90,2107,2310,101,60,36,44,122,2673,
20221001,129,527,북대구,포항,2578,21,14,17,31,103,2764,3175,34,29,17,52,153,3460,
20221001,131,127,경산,서대구,1424,80,54,25,34,86,1703,2188,91,65,51,42,100,2537,
20221001,131,129,경산,북대구,2310,101,60,36,44,122,2673,1860,63,41,28,25,90,2107,
20221001,131,230,경산,팔공산,1052,34,34,3,5,67,1195,1210,48,28,8,10,61,1365,
20221001,131,621,경산,동대구,1853,39,32,9,40,93,2066,1790,38,30,12,13,88,1971,
20221001,132,621,영천,동대구,1190,7,26,2,36,53,1314,1362,8,16,0,23,51,1460,
20221001,135,140,경주,부산,2479,7,24,8,11,111,2640,2698,10,19,3,12,110,2852,
20221001,135,252,경주,대동,1936,9,61,19,61,87,2173,2416,15,55,15,37,107,2645,
20221001,135,621,경주,동대구,1251,6,45,0,2,39,1343,1234,2,43,0,0,48,1327,
20221001,137,140,통도사,부산,883,31,12,3,16,55,1000,1044,20,12,4,17,56,1153,
20221001,138,140,양산,부산,3906,182,94,29,74,203,4488,4098,209,109,31,83,189,4719,
20221001,138,252,양산,대동,1798,172,77,65,110,79,2301,1862,168,66,41,118,91,2346,
20221001,139,140,서울산,부산,2068,30,21,8,3,78,2208,2332,32,19,3,5,76,2467,
20221001,139,252,서울산,대동,1212,16,19,13,22,49,1331,1411,18,20,12,13,67,1541,
20221001,139,641,서울산,울산,1378,30,43,12,26,95,1584,1305,18,38,10,15,89,1475,
20221001,140,135,부산,경주,2698,10,19,3,12,110,2852,2479,7,24,8,11,111,2640,
20221001,140,137,부산,통도사,1044,20,12,4,17,56,1153,883,31,12,3,16,55,1000,
20221001,140,138,부산,양산,4098,209,109,31,83,189,4719,3906,182,94,29,74,203,4488,
20221001,140,139,부산,서울산,2332,32,19,3,5,76,2467,2068,30,21,8,3,78,2208,
20221001,140,250,부산,남양산,7902,97,178,16,16,540,8749,7744,96,154,12,13,539,8558,
20221001,140,251,부산,물금,831,109,14,20,26,36,1036,1009,92,18,20,25,46,1210,
20221001,140,252,부산,대동,1058,10,17,16,59,52,1212,1029,17,16,17,58,61,1198,
20221001,140,286,부산,통도사휴게소,1209,7,3,0,0,51,1270,1301,3,2,0,0,37,1343,
20221001,140,289,부산,마산,1671,4,11,4,4,53,1747,1111,12,7,4,1,34,1169,
20221001,142,145,군북,산인,4486,29,58,22,40,262,4897,5503,28,66,24,39,282,5942,
20221001,144,145,함안,산인,2015,26,23,11,83,132,2290,1988,28,26,11,76,124,2253,
20221001,145,142,산인,군북,5503,28,66,24,39,282,5942,4486,29,58,22,40,262,4897,
20221001,145,144,산인,함안,1988,28,26,11,76,124,2253,2015,26,23,11,83,132,2290,
20221001,145,272,산인,광양,2198,8,46,6,18,51,2327,1085,8,37,11,6,32,1179,
20221001,145,291,산인,사천,3101,29,48,8,15,113,3314,2318,47,34,9,9,102,2519,
20221001,145,292,산인,진주,1955,19,143,5,13,99,2234,2032,15,141,5,15,116,2324,
20221001,145,293,산인,문산,1616,17,18,9,2,87,1749,1421,22,12,5,1,67,1528,
20221001,145,295,산인,진성,1239,11,7,3,7,53,1320,1104,11,10,2,8,41,1176,
20221001,146,150,동창원,북부산,1137,13,5,0,3,62,1220,1777,15,6,2,3,90,1893,
20221001,146,244,동창원,서부산,1295,16,19,7,41,84,1462,2239,27,28,23,49,99,2465,
20221001,146,289,동창원,마산,2615,41,38,21,41,195,2951,2204,48,34,14,47,179,2526,
20221001,147,244,진례,서부산,1099,41,26,32,38,86,1322,1188,40,19,24,62,85,1418,
20221001,148,150,서김해,북부산,6282,70,61,39,63,432,6947,6188,83,35,26,45,437,6814,
20221001,148,289,서김해,마산,1855,15,48,8,12,102,2040,1703,23,47,7,15,83,1878,
20221001,149,150,동김해,북부산,10416,136,113,25,47,721,11458,8832,116,108,18,30,595,9699,
20221001,149,250,동김해,남양산,1088,14,56,4,6,85,1253,925,15,45,5,3,74,1067,
20221001,149,251,동김해,물금,1049,36,11,6,3,90,1195,964,34,12,9,5,96,1120,
20221001,149,289,동김해,마산,996,25,30,8,6,58,1123,996,15,26,13,4,56,1110,
20221001,150,146,북부산,동창원,1777,15,6,2,3,90,1893,1137,13,5,0,3,62,1220,
20221001,150,148,북부산,서김해,6188,83,35,26,45,437,6814,6282,70,61,39,63,432,6947,
20221001,150,149,북부산,동김해,8832,116,108,18,30,595,9699,10416,136,113,25,47,721,11458,
20221001,150,245,북부산,장유,4391,28,81,5,39,251,4795,3442,23,74,6,17,225,3787,
20221001,150,289,북부산,마산,5340,19,113,9,14,195,5690,4568,21,88,9,12,192,4890,
20221001,152,154,유성,안영,1087,15,26,5,8,65,1206,995,13,19,9,12,48,1096,
20221001,153,114,서대전,남대전,1414,27,42,29,10,82,1604,1650,26,30,26,6,98,1836,
20221001,153,119,서대전,판암,1904,17,17,5,64,144,2151,1906,19,9,6,77,149,2166,
20221001,153,154,서대전,안영,1097,25,32,21,67,62,1304,1007,27,25,19,54,63,1195,
20221001,154,152,안영,유성,995,13,19,9,12,48,1096,1087,15,26,5,8,65,1206,
20221001,154,153,안영,서대전,1007,27,25,19,54,63,1195,1097,25,32,21,67,62,1304,
20221001,158,167,전주,광주,1023,23,61,21,12,22,1162,1122,27,76,20,8,37,1290,
20221001,159,167,서전주,광주,2216,51,38,27,33,76,2441,2093,51,31,20,28,49,2272,
20221001,163,167,정읍,광주,1001,14,48,17,9,30,1119,953,17,46,15,7,30,1068,
20221001,166,167,장성,광주,1902,60,54,16,18,88,2138,2732,81,55,16,10,106,3000,
20221001,167,158,광주,전주,1122,27,76,20,8,37,1290,1023,23,61,21,12,22,1162,
20221001,167,159,광주,서전주,2093,51,31,20,28,49,2272,2216,51,38,27,33,76,2441,
20221001,167,163,광주,정읍,953,17,46,15,7,30,1068,1001,14,48,17,9,30,1119,
20221001,167,166,광주,장성,2732,81,55,16,10,106,3000,1902,60,54,16,18,88,2138,
20221001,167,567,광주,남고창,1859,19,33,5,7,58,1981,1816,17,32,7,5,57,1934,
20221001,171,101,마성,서울,2914,18,91,50,8,137,3218,3379,56,108,59,5,140,3747,
20221001,171,253,마성,서서울,1083,0,18,1,1,60,1163,1150,6,13,3,6,53,1231,
20221001,172,101,용인,서울,2885,84,70,36,19,169,3263,2149,52,67,20,7,103,2398,
20221001,172,173,용인,양지,2008,74,53,33,19,79,2266,1281,66,56,49,31,91,1574,
20221001,173,101,양지,서울,4342,268,108,91,64,143,5016,2212,98,106,42,41,68,2567,
20221001,173,172,양지,용인,1281,66,56,49,31,91,1574,2008,74,53,33,19,79,2266,
20221001,174,179,춘천,홍천,3868,40,57,16,32,269,4282,3438,55,42,15,30,249,3829,
20221001,174,216,춘천,횡성,1566,35,18,12,13,86,1730,1293,37,16,11,6,71,1434,
20221001,174,218,춘천,남원주,1374,26,50,9,6,70,1535,1429,18,63,15,3,94,1622,
20221001,174,554,춘천,동홍천,1541,12,19,3,5,82,1662,1267,9,12,0,2,82,1372,
20221001,176,190,이천,동서울,1676,27,64,94,44,76,1981,1003,22,37,25,20,49,1156,
20221001,177,190,여주,동서울,1105,12,41,35,18,21,1232,918,14,32,21,12,35,1032,
20221001,179,174,홍천,춘천,3438,55,42,15,30,249,3829,3868,40,57,16,32,269,4282,
20221001,184,189,대관령,강릉,1758,37,49,7,9,79,1939,1761,25,53,2,9,93,1943,
20221001,189,184,강릉,대관령,1761,25,53,2,9,93,1943,1758,37,49,7,9,79,1939,
20221001,190,176,동서울,이천,1003,22,37,25,20,49,1156,1676,27,64,94,44,76,1981,
20221001,190,177,동서울,여주,918,14,32,21,12,35,1032,1105,12,41,35,18,21,1232,
20221001,190,191,동서울,경기광주,8906,270,277,104,145,505,10207,8130,281,281,183,216,510,9601,
20221001,190,192,동서울,곤지암,3762,185,122,77,63,188,4397,4049,241,75,92,51,210,4718,
20221001,190,193,동서울,일죽,2855,49,74,74,63,97,3212,2799,68,83,118,65,101,3234,
20221001,190,194,동서울,서이천,4755,331,239,140,82,227,5774,3488,289,191,104,53,178,4303,
20221001,190,198,동서울,서청주,952,11,13,17,6,36,1035,1423,7,17,9,12,49,1517,
20221001,190,199,동서울,오창,1105,12,7,9,28,37,1198,1193,6,13,6,11,54,1283,
20221001,190,560,동서울,감곡,995,8,14,17,32,37,1103,1028,15,11,11,35,42,1142,
20221001,190,705,동서울,남이천,1556,33,26,33,29,42,1719,1636,30,38,35,17,45,1801,
20221001,191,190,경기광주,동서울,8130,281,281,183,216,510,9601,8906,270,277,104,145,505,10207,
20221001,192,190,곤지암,동서울,4049,241,75,92,51,210,4718,3762,185,122,77,63,188,4397,
20221001,192,194,곤지암,서이천,1984,174,82,73,55,107,2475,1252,97,69,55,48,63,1584,
20221001,193,190,일죽,동서울,2799,68,83,118,65,101,3234,2855,49,74,74,63,97,3212,
20221001,194,190,서이천,동서울,3488,289,191,104,53,178,4303,4755,331,239,140,82,227,5774,
20221001,194,192,서이천,곤지암,1252,97,69,55,48,63,1584,1984,174,82,73,55,107,2475,
20221001,196,198,진천,서청주,939,22,59,14,13,57,1104,869,13,50,12,25,55,1024,
20221001,198,190,서청주,동서울,1423,7,17,9,12,49,1517,952,11,13,17,6,36,1035,
20221001,198,196,서청주,진천,869,13,50,12,25,55,1024,939,22,59,14,13,57,1104,
20221001,199,190,오창,동서울,1193,6,13,6,11,54,1283,1105,12,7,9,28,37,1198,
20221001,203,127,가산,서대구,2206,33,34,32,15,93,2413,2132,21,37,15,25,76,2306,
20221001,203,775,가산,동명동호,2159,32,28,27,345,87,2678,1457,25,16,9,102,46,1655,
20221001,207,775,남안동,동명동호,1174,6,9,5,8,37,1239,1038,8,7,2,6,31,1092,
20221001,212,102,북수원,동수원,3990,24,160,10,8,205,4397,3266,16,148,3,11,189,3633,
20221001,212,253,북수원,서서울,2332,25,21,7,4,101,2490,1029,15,11,6,5,49,1115,
20221001,212,254,북수원,군자,2052,21,20,13,12,107,2225,1619,21,22,15,16,83,1776,
20221001,213,253,부곡,서서울,1337,50,31,21,30,86,1555,1062,48,22,24,37,55,1248,
20221001,213,254,부곡,군자,956,17,15,19,85,46,1138,1061,23,13,19,111,61,1288,
20221001,214,102,동군포,동수원,1344,17,14,3,4,63,1445,1441,18,9,6,2,67,1543,
20221001,215,102,군포,동수원,1744,10,11,1,10,98,1874,1158,14,5,1,7,72,1257,
20221001,215,253,군포,서서울,3507,44,40,27,39,210,3867,4941,89,98,52,78,298,5556,
20221001,215,254,군포,군자,2472,34,37,19,38,143,2743,3675,71,52,71,79,199,4147,
20221001,216,174,횡성,춘천,1293,37,16,11,6,71,1434,1566,35,18,12,13,86,1730,
20221001,218,174,남원주,춘천,1429,18,63,15,3,94,1622,1374,26,50,9,6,70,1535,
20221001,218,240,남원주,제천,2172,30,43,11,47,99,2402,2246,45,38,9,21,111,2470,
20221001,229,108,북천안,천안,2282,52,85,39,30,97,2585,2308,34,65,23,9,80,2519,
20221001,230,131,팔공산,경산,1210,48,28,8,10,61,1365,1052,34,34,3,5,67,1195,
20221001,230,524,팔공산,청통와촌,1129,30,18,4,34,69,1284,886,27,21,5,36,52,1027,
20221001,230,527,팔공산,포항,2875,20,10,4,10,129,3048,2261,31,13,6,13,87,2411,
20221001,231,519,화원옥포,남대구,5490,115,65,23,238,370,6301,5414,94,74,20,214,356,6172,
20221001,232,519,달성,남대구,1886,55,60,14,13,125,2153,1840,59,44,21,8,116,2088,
20221001,233,519,현풍,남대구,3917,101,100,31,78,246,4473,3551,91,88,57,38,230,4055,
20221001,237,239,남지,칠원,936,9,41,11,43,61,1101,954,11,46,10,31,59,1111,
20221001,238,239,칠서,칠원,1078,35,54,47,171,64,1449,1115,46,60,45,138,63,1467,
20221001,239,237,칠원,남지,954,11,46,10,31,59,1111,936,9,41,11,43,61,1101,
20221001,239,238,칠원,칠서,1115,46,60,45,138,63,1467,1078,35,54,47,171,64,1449,
20221001,239,519,칠원,남대구,2150,23,85,18,51,106,2433,2640,29,81,34,30,105,2919,
20221001,240,218,제천,남원주,2246,45,38,9,21,111,2470,2172,30,43,11,47,99,2402,
20221001,241,519,동고령,남대구,3011,52,65,36,76,143,3383,3297,54,56,26,91,144,3668,
20221001,242,519,고령,남대구,2556,28,40,12,104,126,2866,3083,16,31,14,96,129,3369,
20221001,243,519,해인사,남대구,955,2,3,1,2,37,1000,1245,4,3,0,0,40,1292,
20221001,244,146,서부산,동창원,2239,27,28,23,49,99,2465,1295,16,19,7,41,84,1462,
20221001,244,147,서부산,진례,1188,40,19,24,62,85,1418,1099,41,26,32,38,86,1322,
20221001,244,245,서부산,장유,14456,114,310,42,112,961,15995,13723,114,280,58,137,938,15250,
20221001,244,289,서부산,마산,6093,28,287,12,28,215,6663,4465,36,302,13,17,180,5013,
20221001,245,150,장유,북부산,3442,23,74,6,17,225,3787,4391,28,81,5,39,251,4795,
20221001,245,244,장유,서부산,13723,114,280,58,137,938,15250,14456,114,310,42,112,961,15995,
20221001,245,289,장유,마산,1833,9,38,20,19,87,2006,1716,13,36,16,9,91,1881,
20221001,248,261,순창,동광주,1915,17,19,3,49,61,2064,1980,13,20,5,31,65,2114,
20221001,249,261,담양,동광주,3141,25,97,10,13,103,3389,2757,22,96,11,8,103,2997,
20221001,250,140,남양산,부산,7744,96,154,12,13,539,8558,7902,97,178,16,16,540,8749,
20221001,250,149,남양산,동김해,925,15,45,5,3,74,1067,1088,14,56,4,6,85,1253,
20221001,250,252,남양산,대동,3045,97,57,31,52,196,3478,3880,109,83,43,76,250,4441,
20221001,251,140,물금,부산,1009,92,18,20,25,46,1210,831,109,14,20,26,36,1036,
20221001,251,149,물금,동김해,964,34,12,9,5,96,1120,1049,36,11,6,3,90,1195,
20221001,251,252,물금,대동,2685,159,46,56,295,178,3419,3405,163,40,59,321,211,4199,
20221001,252,135,대동,경주,2416,15,55,15,37,107,2645,1936,9,61,19,61,87,2173,
20221001,252,138,대동,양산,1862,168,66,41,118,91,2346,1798,172,77,65,110,79,2301,
20221001,252,139,대동,서울산,1411,18,20,12,13,67,1541,1212,16,19,13,22,49,1331,
20221001,252,140,대동,부산,1029,17,16,17,58,61,1198,1058,10,17,16,59,52,1212,
20221001,252,250,대동,남양산,3880,109,83,43,76,250,4441,3045,97,57,31,52,196,3478,
20221001,252,251,대동,물금,3405,163,40,59,321,211,4199,2685,159,46,56,295,178,3419,
20221001,252,641,대동,울산,1878,33,53,17,34,112,2127,1976,33,53,20,37,94,2213,
20221001,252,752,대동,기장철마,1623,24,18,14,50,102,1831,1895,20,26,12,38,149,2140,
20221001,252,753,대동,금정,1509,44,33,30,88,112,1816,916,23,26,16,62,50,1093,
20221001,252,755,대동,광재,1681,27,32,30,102,127,1999,1622,29,46,37,94,94,1922,
20221001,253,102,서서울,동수원,5639,40,33,13,14,295,6034,5595,51,36,12,9,296,5999,
20221001,253,103,서서울,수원신갈,2570,83,46,40,22,147,2908,2342,87,62,43,13,125,2672,
20221001,253,171,서서울,마성,1150,6,13,3,6,53,1231,1083,0,18,1,1,60,1163,
20221001,253,212,서서울,북수원,1029,15,11,6,5,49,1115,2332,25,21,7,4,101,2490,
20221001,253,213,서서울,부곡,1062,48,22,24,37,55,1248,1337,50,31,21,30,86,1555,
20221001,253,215,서서울,군포,4941,89,98,52,78,298,5556,3507,44,40,27,39,210,3867,
20221001,253,255,서서울,서안산,11350,236,144,148,201,638,12717,11458,219,107,106,193,638,12721,
20221001,253,256,서서울,안산,9209,111,57,37,35,589,10038,6176,76,50,14,35,389,6740,
20221001,253,257,서서울,홍성,1624,6,9,5,3,47,1694,1223,7,14,14,2,50,1310,
20221001,253,259,서서울,대천,1535,5,13,5,0,51,1609,1008,2,12,4,2,27,1055,
20221001,253,281,서서울,매송,4021,52,25,21,34,221,4374,4203,30,13,15,63,220,4544,
20221001,253,282,서서울,비봉,5036,112,88,70,303,249,5858,4783,138,98,75,379,269,5742,
20221001,253,283,서서울,발안,5203,55,44,53,123,258,5736,3790,91,54,64,153,237,4389,
20221001,253,285,서서울,서평택,1224,11,32,45,93,60,1465,1453,27,39,86,172,95,1872,
20221001,253,287,서서울,송악,2033,9,13,18,119,88,2280,2921,12,30,36,264,144,3407,
20221001,253,288,서서울,당진,1477,7,23,16,17,66,1606,2021,8,31,21,26,82,2189,
20221001,253,298,서서울,서산,3612,26,24,21,9,137,3829,3490,14,26,20,24,152,3726,
20221001,253,520,서서울,평택,2942,41,50,39,44,119,3235,2915,39,62,61,66,121,3264,
20221001,253,540,서서울,청북,1155,13,12,19,39,46,1284,896,25,23,46,60,52,1102,
20221001,253,741,서서울,평택고덕,992,8,3,8,8,52,1071,1797,19,7,16,10,130,1979,
20221001,254,102,군자,동수원,5350,44,51,35,24,234,5738,4579,36,38,14,19,211,4897,
20221001,254,103,군자,수원신갈,2433,69,48,83,59,115,2807,2079,74,49,51,34,95,2382,
20221001,254,212,군자,북수원,1619,21,22,15,16,83,1776,2052,21,20,13,12,107,2225,
20221001,254,213,군자,부곡,1061,23,13,19,111,61,1288,956,17,15,19,85,46,1138,
20221001,254,215,군자,군포,3675,71,52,71,79,199,4147,2472,34,37,19,38,143,2743,
20221001,254,255,군자,서안산,10345,176,138,128,215,604,11606,9108,187,103,115,204,495,10212,
20221001,254,256,군자,안산,5186,82,111,39,47,340,5805,5322,73,106,31,35,389,5956,
20221001,254,281,군자,매송,1174,14,10,10,47,69,1324,1024,11,10,8,46,72,1171,
20221001,254,282,군자,비봉,1467,44,34,33,83,53,1714,894,39,13,30,92,43,1111,
20221001,254,283,군자,발안,1922,18,20,22,46,105,2133,1073,22,18,17,35,59,1224,
20221001,255,102,서안산,동수원,1406,24,15,13,4,85,1547,1280,20,10,3,5,65,1383,
20221001,255,253,서안산,서서울,11458,219,107,106,193,638,12721,11350,236,144,148,201,638,12717,
20221001,255,254,서안산,군자,9108,187,103,115,204,495,10212,10345,176,138,128,215,604,11606,
20221001,256,253,안산,서서울,6176,76,50,14,35,389,6740,9209,111,57,37,35,589,10038,
20221001,256,254,안산,군자,5322,73,106,31,35,389,5956,5186,82,111,39,47,340,5805,
20221001,257,253,홍성,서서울,1223,7,14,14,2,50,1310,1624,6,9,5,3,47,1694,
20221001,259,253,대천,서서울,1008,2,12,4,2,27,1055,1535,5,13,5,0,51,1609,
20221001,261,248,동광주,순창,1980,13,20,5,31,65,2114,1915,17,19,3,49,61,2064,
20221001,261,249,동광주,담양,2757,22,96,11,8,103,2997,3141,25,97,10,13,103,3389,
20221001,261,262,동광주,창평,1680,59,21,15,6,49,1830,1740,56,27,26,23,67,1939,
20221001,261,263,동광주,옥과,2854,23,89,8,14,102,3090,2475,17,85,11,22,97,2707,
20221001,261,265,동광주,곡성,2126,15,31,8,20,75,2275,1740,13,26,3,13,72,1867,
20221001,261,270,동광주,서순천,1238,20,50,3,4,33,1348,1258,13,53,6,5,37,1372,
20221001,261,271,동광주,순천,5055,62,78,16,30,145,5386,4823,77,82,14,35,160,5191,
20221001,262,261,창평,동광주,1740,56,27,26,23,67,1939,1680,59,21,15,6,49,1830,
20221001,263,261,옥과,동광주,2475,17,85,11,22,97,2707,2854,23,89,8,14,102,3090,
20221001,265,261,곡성,동광주,1740,13,26,3,13,72,1867,2126,15,31,8,20,75,2275,
20221001,270,261,서순천,동광주,1258,13,53,6,5,37,1372,1238,20,50,3,4,33,1348,
20221001,271,261,순천,동광주,4823,77,82,14,35,160,5191,5055,62,78,16,30,145,5386,
20221001,271,569,순천,북광주,1109,47,13,9,54,24,1256,1278,37,15,20,30,25,1405,
20221001,272,145,광양,산인,1085,8,37,11,6,32,1179,2198,8,46,6,18,51,2327,
20221001,280,519,거창,남대구,1777,20,38,7,4,94,1940,2332,21,46,8,7,108,2522,
20221001,281,253,매송,서서울,4203,30,13,15,63,220,4544,4021,52,25,21,34,221,4374,
20221001,281,254,매송,군자,1024,11,10,8,46,72,1171,1174,14,10,10,47,69,1324,
20221001,282,253,비봉,서서울,4783,138,98,75,379,269,5742,5036,112,88,70,303,249,5858,
20221001,282,254,비봉,군자,894,39,13,30,92,43,1111,1467,44,34,33,83,53,1714,
20221001,283,253,발안,서서울,3790,91,54,64,153,237,4389,5203,55,44,53,123,258,5736,
20221001,283,254,발안,군자,1073,22,18,17,35,59,1224,1922,18,20,22,46,105,2133,
20221001,285,253,서평택,서서울,1453,27,39,86,172,95,1872,1224,11,32,45,93,60,1465,
20221001,286,140,통도사휴게소,부산,1301,3,2,0,0,37,1343,1209,7,3,0,0,51,1270,
20221001,287,253,송악,서서울,2921,12,30,36,264,144,3407,2033,9,13,18,119,88,2280,
20221001,288,253,당진,서서울,2021,8,31,21,26,82,2189,1477,7,23,16,17,66,1606,
20221001,289,140,마산,부산,1111,12,7,4,1,34,1169,1671,4,11,4,4,53,1747,
20221001,289,146,마산,동창원,2204,48,34,14,47,179,2526,2615,41,38,21,41,195,2951,
20221001,289,148,마산,서김해,1703,23,47,7,15,83,1878,1855,15,48,8,12,102,2040,
20221001,289,149,마산,동김해,996,15,26,13,4,56,1110,996,25,30,8,6,58,1123,
20221001,289,150,마산,북부산,4568,21,88,9,12,192,4890,5340,19,113,9,14,195,5690,
